Column,Date,User,Tweet,Tweet Bersih,Sentiment
374,2022-08-16 08:34:48+00:00,Petokk18,"@1trenggalek @jokowi Bangga banget nih, Indonesia masuk 5 besar vaksinasi covid-19 terbanyak di dunia... #PidatoPresiden2022 #PulihLebihCepat
#PidatoPresiden2022 #BangkitLebihKuat https://t.co/JgAjIYbLye",bangga banget indonesia masuk vaksinasi covid dunia pidatopresiden pulihlebihcepat pidatopresiden bangkitlebihkuat,2
375,2022-08-10 02:22:08+00:00,Adit69686129,"RT @GetaranAksara: NKRI Bangsa Kuat Kembali Gelar Vaksinasi Covid-19, BIN Sampang Sasar 1.552 Orang Indonesia siap hadapi tantangan
https:/…",nkri bangsa kuat gelar vaksinasi covid bin sampang sasar orang indonesia hadap tantang https ,1
376,2022-08-10 02:21:28+00:00,nalanoona,Bentar. Ini PPKM di sokor gimana ya? Konseran sambil fanchant boleh kan?🥹,bentar ppkm sokor gimana konser fanchant ,1
377,2022-08-02 02:14:36+00:00,herman__joseph,"Pemerintah Tetapkan Semua Wilayah di Indonesia PPKM Level 1

https://t.co/VvilzAm3Dx",perintah tetap wilayah indonesia ppkm level,1
378,2022-08-21 13:55:06+00:00,AureliaMawar,RT @mediamonitor21: Data Lengkap COVID-19 dan Vaksinasi Per 21 Agustus 2022 https://t.co/awsmib6O1D,data lengkap covid vaksinasi agustus,1
379,2022-08-16 06:11:02+00:00,POLSEK_JOHAR,"Humas Polsek Johar Baru
Polres Metro Jakarta Pusat

Indonesia termasuk negara yang berhasil mengendalikan pandemi Covid-19, termasuk lima besar negara dengan vaksinasi terbanyak di dunia, dengan 432 juta dosis vaksin telah disuntikkan.

#PidatoPresiden2022 #PulihLebihCepat https://t.co/I8S2cvKFFF",humas polsek johar polres metro jakarta pusat indonesia negara hasil kendali pandemi covid negara vaksinasi dunia juta dosis vaksin suntik pidatopresiden pulihlebihcepat,1
380,2022-08-16 12:33:24+00:00,diiddaaa,Presiden @jokowi mengatakan dalam pidato sidang tahunan bahwa Indonesia 5 besar negara yg melakukan vaksinasi Covid-19 terbanyak di dunia 👍🇮🇩 #PidatoPresiden2022 #Jokowi #PresidenIndonesiaMaju https://t.co/ySVfknz5zr,presiden pidato sidang tahun indonesia negara vaksinasi covid dunia  pidatopresiden jokowi presidenindonesiamaju,1
381,2022-08-14 02:03:59+00:00,honeyunjae,@breadgramm PPKM KL DI KOS,ppkm kl kos,1
382,2022-08-25 01:01:32+00:00,anya66457259,Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. Tetap menerapkan protokol kesehatan. #OtsusDanDOBMajukanPapua #PapuaIndonesia https://t.co/C79MeFXWAG,vaksinasi covid guna kebal tubuh tangkal sebar virus covid terap protokol sehat otsusdandobmajukanpapua papuaindonesia,2
383,2022-08-01 04:26:35+00:00,warnaungu13,"Polsek Banjaran gelar vaksinasi covid-19 , IKN Potret Kemajuan https://t.co/jdSAPkJ8sy",polsek banjaran gelar vaksinasi covid ikn potret maju,1
384,2022-08-12 23:00:02+00:00,AlfaAlvaro_,"finally ya Menko Airlangga dan Menkes Budi melakukan penyerahan buku Laporan Vaksinasi Covid-19 secara simbolis👍👍 #AyoNKRIPastiMaju
https://t.co/9MiTgPqSeV",finally menko airlangga menkes budi serah buku lapor vaksinasi covid simbolis ayonkripastimaju,1
385,2022-08-05 21:50:21+00:00,skckpangkep,"Bersiap Untuk menjalani keseharian dengan aktivitas namun pastikan tetap melindungi diri dan orang-orang di sekitar kita dengan disiplin protokol kesehatan.

Segera lengkapi vaksinasi COVID-19 dengan booster sebagai bagian perlindungan diri dan sekitar. https://t.co/GhWeguWIN0",jalan hari aktivitas pasti lindung orang orang disiplin protokol sehat lengkap vaksinasi covid booster lindung,2
386,2022-08-03 01:07:40+00:00,redaksidetail,"Mencegah penularan Covid-19 kembali mengganas, pemerintah kembali memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM). https://t.co/zTbvykhSxM",cegah tular covid ganas perintah panjang laku batas giat masyarakat ppkm,1
387,2022-08-15 02:25:25+00:00,Washilah_uinam,"PENA PPKM MPI Part 2 Dibuka, Sasar Siswa SMA dan Mahasiswa Se-Indonesia

https://t.co/ZPDMIKCNeW",pena ppkm mpi part buka sasar siswa sma mahasiswa indonesia,1
388,2022-08-12 13:21:21+00:00,healthy13245678,@reflection_8_ Banyak lah pastinya... Yg berkibar saat ppkm cuman yg dagang plandemi doang,pasti kibar ppkm cuman dagang plandemi doang,1
389,2022-08-09 07:15:06+00:00,dinkeskotadepok,"Selengkapnya, Yukk disimak infografis berikut!

Informasi jadwal Vaksinasi COVID-19 di Kota Depok dapat diakses secara langsung melalui aplikasi Depok Single Window!

#VaksinBooster #AyoVaksin #DSW #DepokSingleWindow #dinkeskotadepok",lengkap yukk simak infografis informasi jadwal vaksinasi covid kota depok akses langsung aplikasi depok single window vaksinbooster ayovaksin dsw depoksinglewindow dinkeskotadepok,1
390,2022-08-11 02:29:07+00:00,grizzlyblush,"RT @uroysan: @wrizarding Lupa banget kayanya dulu SD cuma rebutan kursi tapi yang berebut emak2nya, anaknya PPKM",lupa banget kaya sd rebut kursi rebut emaknya anak ppkm,1
391,2022-08-17 01:43:16+00:00,itsyour_mark_,Kek masih jaman ppkm,kek jaman ppkm,1
392,2022-08-24 02:42:49+00:00,Liputan861,"Ciptakan Herd Immunity, Babinsa Jajaran Kodim 0429/Lamtim Kawal Vaksinasi Covid-19 https://t.co/RcQRTEpbum",cipta herd immunity babinsa jajar kodim lamtim kawal vaksinasi covid,1
393,2022-08-02 05:39:03+00:00,eradotid,Tingkat keterisian rumah sakit (BOR) yang masih rendah https://t.co/P9tbpOL63y,tingkat isi rumah sakit bor rendah,1
394,2022-08-15 12:52:19+00:00,Ramil15andong,Anggota Babinsa Koramil 15/Andong  4 orang di pimpin Babinsa Desa Beji Sertu Budi istiawan melaksanakan giat operasi Yustisi pelaksanaan PPKM Level 1 dalam rangka mencegah penyebaran Covid-19 di Konter  Hp Agus Dk.Sruwuh Rt 07/04 Ds.Andong  Kec.Andong. https://t.co/D4kU4Sjqwm,anggota babinsa koramil andong orang pimpin babinsa desa beji sertu budi istiawan laksana giat operasi yustisi laksana ppkm level rangka cegah sebar covid konter hp agus dk sruwuh ds andong kec andong,1
395,2022-08-24 01:00:00+00:00,Nafis56g,Vaksinasi Covid-19  untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #DOBPapuaSangatPenting #PapuaIndonesia https://t.co/qOHouQSJwf,vaksinasi covid kebal tubuh tangkal sebar virus covid dobpapuasangatpenting papuaindonesia,2
396,2022-08-19 09:26:10+00:00,bankmandiri,"@DadanHam1311 Halo Bpk Dadan,dapat kami informasikan sehubungan dalam masa tanggap Covid-19 dan PPKM Level 2 maka untuk kegiatan Weekend Banking Bank Mandiri pada tanggal 20 - 21 Agustus 2022 tidak melaksanakan operasional. (1)",halo bpk dad informasi hubung tanggap covid ppkm level giat weekend banking bank mandiri tanggal agustus laksana operasional,1
397,2022-08-15 06:14:30+00:00,kodim0313kpr,"Sinergi Babinsa Dan Bhabinkamtibmas Polsek Bangkinag Kota Pelaksanaan Vaksinasi Covid-19

Bangkinang - Babinsa Koramil 01/Bkn Kodim 0313/Kpr Sertu Wilian, Serda Rhiki Rianto dan Bhabinkamtibmas Polsek Bangkinag Kota terus bersinergi memberikan pendampingan  vaksinasi Covid-19 https://t.co/nh2hG6hjax",sinergi babinsa bhabinkamtibmas polsek bangkinag kota laksana vaksinasi covid bangkinang babinsa koramil bkn kodim kpr sertu wilian serda rhiki rianto bhabinkamtibmas polsek bangkinag kota sinergi damping vaksinasi covid,1
398,2022-08-20 03:30:00+00:00,AdibaSenorita,"Kapolri Jenderal Listyo memerintahkan untuk wilayah yang vaksinasi Covid-19 warganya sudah mencapai 70% untuk mempercepat vaksinasi terhadap warga kategori lanjut usia (lansia) dan anak-anak hingga tuntas
#SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/m3X3MTSqH7",kapolri jenderal listyo perintah wilayah vaksinasi covid warga capai cepat vaksinasi warga kategori usia lansia anak anak tuntas sinergitasprogrampemerintah bangkit pulih indonesia,1
399,2022-08-16 07:55:30+00:00,GembulRou,@andinrahmana Ini dibuat bukannya pas masa ppkm yg ketat banget? Saling support untuk naikin pesanan ke masyarakat.,pas ppkm ketat banget support naikin pesan masyarakat,1
400,2022-08-12 08:38:41+00:00,KabinetPPID,RT @setkabgoid: Menteri Kesehatan @BudiGSadikin memberikan keterangan pers usai Rapat Terbatas mengenai Evaluasi Pemberlakuan Pembatasan Ke…,menteri sehat terang pers rapat batas evaluasi laku batas ke,1
401,2022-08-02 02:27:48+00:00,ReyzaOfficial_,"RT @foodsmysoulmate: Setelah ppkm dan wfh berakhir, cinunuk-cibiru macetnya jauh lebih parah deh. Petugasnya dikit bgt🥲 pasti keburu jangar…",ppkm wfh cinunuk cibiru macet parah deh tugas dikit bgt keburu jangar,1
402,2022-08-01 04:30:09+00:00,Naishilla2,VAKSINASI COVID-19 MENINGKATKAN DAN MENDORONG EFEKTIVITAS KEKEBALAN TUBUH DALAM MELAWAN VIRUS #vaksincovid19 #vaksincovid19indonesia #indonesiasehat #indonesiabebascovid #indonesiabebaspandemi #pandemicovid19berakhir https://t.co/siYXJ1t5uy,vaksinasi covid tingkat dorong efektivitas kebal tubuh lawan virus vaksincovid vaksincovidindonesia indonesiasehat indonesiabebascovid indonesiabebaspandemi pandemicovidberakhir,2
403,2022-08-21 00:38:59+00:00,Naradisiniyaw,tadi malem mimpi jadi Lisa blackpink tapi konsernya digagalin karena ppkm di Jepang 🥺☝️,malem mimpi lisa blackpink konser digagalin ppkm jepang ,1
404,2022-08-22 06:48:40+00:00,imuk1972,"RT @bidhumaskalsel: Tangani Pandemi, 
Polri Percepat Vaksinasi  #WujudkanPemulihanEkonomi

Kawal Investasi Nasional  Tim Dokter Kesehatan P…",tangan pandemi polri cepat vaksinasi wujudkanpemulihanekonomi kawal investasi nasional tim dokter sehat p,1
405,2022-08-27 12:44:48+00:00,13_bener,"Sukseskan Program Vaksinasi Covid-19, Babinsa Koramil 13/Bener dan Bhabinkamtibmas Polsek Bener Monitoring &amp; Laksanakan Pendampingan Dalam Giat Vaksinasi di Wilayah .
#pendamdiponegoro
#kodimpurworejo https://t.co/xx9nfiTGeY",sukses program vaksinasi covid babinsa koramil benar bhabinkamtibmas polsek benar monitoring laksana damping giat vaksinasi wilayah pendamdiponegoro kodimpurworejo,2
406,2022-08-06 10:21:16+00:00,Sufhwoo,@boemgyvv Gue sepanjang game ntu cuma ppkm alias planga plongo kek monyet,saya game ntu ppkm alias planga plongo kek monyet,1
407,2022-08-26 01:00:02+00:00,yussyyudan1,"Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. Mari tingkatkan kualitas kesehatan negeri
#DukungDOBDemiKemajuan #PapuaIndonesia https://t.co/9P5og02LiZ",vaksinasi covid guna kebal tubuh tangkal sebar virus covid mari tingkat kualitas sehat negeri dukungdobdemikemajuan papuaindonesia,1
408,2022-08-04 08:08:16+00:00,RYUJINoddy,RT @COLDEoddy: Ini stamp apa ya maaf gue ppkm gak ngerti 😭 https://t.co/lz8DAaj43O,stamp maaf saya ppkm ngerti ,1
409,2022-08-02 04:12:47+00:00,calonkpldaerah,"Kemendagri Tegaskan Kepala Daerah Kebut Vaksinasi Booster

Percepatan ini sangat penting agar kasus covid-19 segera terkendali!
https://t.co/3oqN8RVMK7",kemendagri tegas kepala daerah kebut vaksinasi booster cepat covid kendali,1
410,2022-08-16 08:20:26+00:00,hiidipp,"@HumasPoldaJatim Vaksinasi covid terbanyak di dunia diraih oleh Indonesia yang masuk dalam 5 besar #PidatoPresiden2022 #PulihLebihCepat
#PidatoPresiden2022 #BangkitLebihKuat https://t.co/57vFSnNhYy",vaksinasi covid dunia raih indonesia masuk pidatopresiden pulihlebihcepat pidatopresiden bangkitlebihkuat,1
411,2022-08-20 00:00:02+00:00,AndioTiara,"Hey hey hey.. Jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19, meskipun sudah mendapatkan vaksinasi dosis ketiga karena varian baru Omicron BA.4 dan BA.5 masih mengintai. #ManfaatOtsusTakTerhingga https://t.co/IHfsHTVnHN",hey hey hey lupa terap protokol sehat putus sebar covid vaksinasi dosis tiga varian omicron ba ba intai manfaatotsustakterhingga,2
412,2022-08-05 06:31:27+00:00,KinanKinanti15,@fadhlierlanda @pengarang_sajak Vaksinasi atau Imunisasi bertujuan untuk membuat sistem kekebalan tubuh seseorang mampu mengenali dan dengan cepat melawan bakteri atau virus penyebab infeksi. Tujuan dengan pemberian vaksin COVID-19 adalah menurunnya angka kesakitan dan angka kematian akibat virus ini.,vaksinasi imunisasi tuju sistem kebal tubuh nali cepat lawan bakteri virus sebab infeksi tuju beri vaksin covid turun angka sakit angka mati akibat virus,2
413,2022-08-05 02:11:08+00:00,Arina27__,"Demi menjaga stabilitas negera Polri, Polwan membuka gerai vaksinasi covid 19 dibeberapa kota tetap patuhi protokol kesehatan
#BersamaWujudkanKepedulian
Berbagi Untuk Kebahagiaan https://t.co/WwORa62I35",jaga stabilitas negera polri polwan buka gerai vaksinasi covid beberapa kota patuh protokol sehat bersamawujudkankepedulian bagi bahagia,1
414,2022-08-20 07:20:20+00:00,LACRUELITY,"Makasih banyak buat yang udah ikut main! Setelah ini PPKM aja sampai mission. Yang mau pipis, yang mau makan, istirahat silakan. Yang tadi gak sempat ikutan, malam nanti masih ada games jadi bisa ngepul point lagi dari sana. Semangat dan selamat istirahat!",makasih udah main ppkm mission pipis makan istirahat sila ikut malam games ngepul point semangat selamat istirahat,1
415,2022-08-28 14:52:19+00:00,kabartvOne,Laju Vaksinasi COVID-19 Menurun Hampir 50 Persen di Agustus 2022  [kabartvOne] https://t.co/85MYgJVRow,laju vaksinasi covid turun persen agustus kabartvone,1
416,2022-08-27 09:57:19+00:00,DinasTebing,COVID-19 MASIH ADA! JAGA DIRI DAN KELUARGA ANDA SERTA LANJUTKAN VAKSINASI DIRI ANDA.,covid jaga keluarga lanjut vaksinasi,2
417,2022-08-24 05:03:20+00:00,davinlin_,Presiden @jokowi ungkapkan bahwa Indonesia masuk 5 besar dengan tingkat Vaksinasi Covid-19 terbanyak di dunia. https://t.co/imBp9kh4cp,presiden ungkap indonesia masuk tingkat vaksinasi covid dunia,1
418,2022-08-12 03:55:11+00:00,galerifitri,RT @Penyair_Berdiri: Penting sekali melaksanakan Prokes Covid untuk tetap hidup sehat selama pandemi. Dan segera melengkapi diri untuk vaks…,laksana prokes covid hidup sehat pandemi lengkap vaks,2
419,2022-08-13 00:12:49+00:00,Blackat17274188,"Seluruh perjalanan Indonesia sejak awal pandemi,,Airlangga hartarto peluncuran buku laporan vaksinasi covid-19
#AyoNKRIPastiMaju https://t.co/z69jFccnXy",jalan indonesia pandemi airlangga hartarto luncur buku lapor vaksinasi covid ayonkripastimaju,1
420,2022-08-01 12:34:45+00:00,hyznjin,@BrocaIypse Iya lagi ppkm 🙏🏻,iya ppkm ,1
421,2022-08-19 03:24:49+00:00,BeltimSi,"Sobat Polri, #BangkitPulihIndonesia ayo segera laksanakan vaksinasi Covid-19 dosis lengkap hingga booster, karena vaksinasi dapat mengurangi risiko penularan virus di sekitar. Dengan vaksinasi dapat membentuk kekebalan tubuh yang berguna dalam memberikan perlindungan untuk i https://t.co/mUEErFm1W5",sobat polri bangkitpulihindonesia ayo laksana vaksinasi covid dosis lengkap booster vaksinasi kurang risiko tular virus vaksinasi bentuk kebal tubuh guna lindung i,2
422,2022-08-03 04:50:13+00:00,Beritabaruco,"Pemkab Wonogiri Ambil Kebijakan PPKM, serta Evaluasi Bersama Pelaku Ekonomi https://t.co/0blROXB3n9 #EKONOMI #KEDAERAHAN #Covid19 #PemkabWonogiri #PPKM",pemkab wonogiri ambil bijak ppkm evaluasi laku ekonomi ekonomi daerah covid pemkabwonogiri ppkm,1
423,2022-08-04 05:21:04+00:00,BinjaiHumas,Mari Kita Cegah Penyebaran Covid 19 dengan Vaksinasi https://t.co/YevbV78fz8,mari cegah sebar covid vaksinasi,2
424,2022-08-06 02:18:06+00:00,KramatJa3,GIAT RUTIN APEL GABUNGAN DALAM RANGKA OPS CIPTA KONDISI PENERAPAN PEMBATASAN KEGIATAN MASYARAKAT (PPKM LEVEL 1) DI WILAYAH HUKUM POLSEK KRAMATJATI JAKARTA TIMUR https://t.co/uy1De08MTk,giat rutin apel gabung rangka ops cipta kondisi terap batas giat masyarakat ppkm level wilayah hukum polsek kramatjati jakarta timur,1
425,2022-08-19 14:22:48+00:00,06Gondang,"Telah dilaksanakan giat Operasi Yustisi/Penyekatan Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat 
oleh Anggota Koramil 06/Gondang bersama Polsek Gondang diwilayah Kecamatan Gondang sampai saat ini wilayah Kecamatan Gondang dalam keadaan aman. https://t.co/Jie0p2lLZk",laksana giat operasi yustisi sekat laksana ppkm level batas mobilitas pindah masyarakat anggota koramil gondang polsek gondang wilayah camat gondang wilayah camat gondang aman,1
426,2022-08-26 09:38:46+00:00,bacsumin,@BelieveInSouI Ppkm tuch apa?,ppkm tuch,1
427,2022-08-09 05:32:11+00:00,medcom_id,"Vaksinasi covid-19 dosis ketiga di Tangerang Selatan baru mencapai 61,0 persen atau sebanyak 574.789 jiwa. Sedangkan sasaran penerima sebanyak 1.206.292 jiwa

#cekdulumedcom

https://t.co/SlvfRNo9Nz https://t.co/bWtURP5oTY",vaksinasi covid dosis tiga tangerang selatan capai persen jiwa sasar terima jiwa cekdulumedcom,1
428,2022-08-16 08:31:12+00:00,AyundaNikmah,"@Tribrata_RL kerja keras pemerintah dan masyarakat telah membuahkan hasil, Indonesia sebagai 5 besar vaksinasi covid terbanyak di dunia
#PidatoPresiden2022 #PulihLebihCepat
#PidatoPresiden2022 #BangkitLebihKuat https://t.co/Wu7j1NjwsJ",kerja keras perintah masyarakat buah hasil indonesia vaksinasi covid dunia pidatopresiden pulihlebihcepat pidatopresiden bangkitlebihkuat,1
429,2022-08-28 07:49:19+00:00,BeritaBaru,Seluruh ASN-THL di Riau diperintahkan melakukan vaksinasi COVID-19 [BeritaBaru] https://t.co/gZLwQPKJoy,asn thl riau perintah vaksinasi covid beritabaru,1
430,2022-08-27 15:14:18+00:00,httpcugulu,"@convomf WKWKWKKWKWK gua dibukain pintu mobil suruh duluan masuk aja ppkm, karena gua kira dia yg mau masuk duluan gataunya dia nungguin gua masuk duluan",wkwkwkkwkwk gue dibukain pintu mobil suruh duluan masuk ppkm gue masuk duluan gataunya nungguin gue masuk duluan,1
431,2022-08-26 02:33:38+00:00,KartizaRio,"RT @palangmerah: “Udah dapet infonya, terus bagaimana?”
Pastikan kartu vaksin kamu yang memuat info dosis pertama dan kedua masih ada, atau…", udah dapet info  pasti kartu vaksin muat info dosis atau,1
432,2022-08-02 03:31:58+00:00,kodim0313kpr,"Serma Sarajudin Babinsa Suka Mulya, Sosialisasikan Vaksinasi Covid-19 Ke Ke Empat Kepada Perangkat Desa https://t.co/neCWQJg68D",serma sarajudin babinsa suka mulya sosialisasi vaksinasi covid perangkat desa,1
433,2022-08-23 11:22:39+00:00,kelmalabar,"Pmerintah Kel. Malabar Kec. Lengkong Kota Bdg bkrjsma dgn UPT Puskes Talaga Bodas mlksnkn Vksinasi Covid - 19 Mobile brtmpt di Hal. Ktr Kel. Malabar.
Adapun giat itu mnyasar kpd masyarakat umum &amp; tentunya Wargi Malabar yg blm mlksnkn Vaksinasi Covid - 19 Pertama, Kedua &amp; Booster https://t.co/POqUmhzOqA",pmerintah kel malabar kec lengkong kota bandung bkrjsma upt puskes talaga bodas mlksnkn vksinasi covid mobile brtmpt ktr kel malabar giat mnyasar kpd masyarakat wargi malabar belum mlksnkn vaksinasi covid booster,1
434,2022-08-18 01:59:53+00:00,irwank2k2,"@dinagustavsson Stlh Vaksinasi WuhanFLU, Microchip di-implant ke tubuh, pengganti aplikasi PELI (PELacak Individu)/SertiVAXX.
https://t.co/byp328gaRo
Tech firm develops microchip that can be implanted in your arm to track Covid vaccine status with just a cell phone scan https://t.co/rQhYEghOEA",stlh vaksinasi wuhanflu microchip implant tubuh ganti aplikasi pel lacak individu sertivaxx tech firm develops microchip that can be implanted in your arm to track covid vaccine status with just a cell phone scan,1
435,2022-08-19 05:52:03+00:00,healthy13245678,"RT @wine1819: @drpriono1 Vaksinasi covid malah bikin sebagian orang jadi gampang sakit, dasar pembohong.",vaksinasi covid orang gampang sakit dasar bohong,0
436,2022-08-16 04:13:59+00:00,FitriAulia92_,"Masyarakat Diminta Disiplin Prokes Hingga Vaksinasi Booster 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/hQpASHjlG9",masyarakat disiplin prokes vaksinasi booster endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
437,2022-08-19 02:56:13+00:00,Kepak_sayap_,"@widiamustika22 Kepala daerah harus perketat pengawasan prokes, cakupan vaksinasi covid-19 diperluas. NKRI Bangsa Hebat",kepala daerah ketat awas prokes cakup vaksinasi covid luas nkri bangsa hebat,1
438,2022-08-18 06:07:49+00:00,TWiyagar,"RT @RismaII4: Indonesia 5 besar Vaksinasi Covid-19 terbanyak di Dunia
.
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https…",indonesia vaksinasi covid dunia endemicovid indonesiasehatindonesiahebat beritacovid ppkm https,1
439,2022-08-16 05:05:40+00:00,14_mondokan,"Selasa tanggal 16 Agustus 2022 pukul 09.30 WIB s.d selesai. Telah dilaksanakan giat operasi Yustisi/Penyekatan  Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat 
oleh Polsek Mondokan dan Anggota Koramil 14/Mondokan diwilayah Kecamatan Mondokan. https://t.co/3LOIYJ9mVF",selasa tanggal agustus wib s selesai laksana giat operasi yustisi sekat laksana ppkm level batas mobilitas pindah masyarakat polsek mondok anggota koramil mondok wilayah camat mondok,1
